HashFunction,Average,Count
dc9b6f9088dc3fc1527c8da518f57bf9aa05d5908f0ec00a188f4370689894e8,576.0,96
5d480571dd662dd74ffc5105b4e755f844776e2fb5adc084b73bfc65ae393fc0,392.0,96
5b9e95566dfbbfad0908b0d7880f7a3484ef9c4e00f5fe0e3ade3583c115689a,609.0,96
b2b4428c22fd7d4a37d8a0fc38001078de40a9d50b00e69e0cf3389385007546,279.0,96
2db2c2e0bdd12a51938841860683879f10fee466a186a4c2af249906bc66f9d7,1862.0,96
e69a76d82ed8c979b2027787e6e140b7cee91c6c9ac240d50b1b8d677fe5f279,1910.0,96
d7914997c7ff8070f1c57113fbf2bacda587a1609cbaf926f33ba8132538e2a4,1691.0,96
fc7fdcb72a2a78142b0272a6482676621de093a080dc96506fbb1ac929c66e3a,754.0,96
1ce89a92902ab2fdf6f8cc761d2efedd8dd94076a9a145c13a7fc68667a9392e,1205.0,96
9d71db18890767c28854011d4ae3eaafc32e761b2abc33aa1343be7b1dc8c352,838.0,96
3abd72c64c8f8b6baed6f8e756bcc870634147c63aebf5cc766076d5710f5d7a,2019.0,96
cd6694cdee5dfe529d29d3265c3808373b179975ac8b20d164ecdbce37d018b2,306.0,96
b5359c397197d45f68de8edcf8f9b30bcb29cf30acc54f4e5a84151a153414a6,2301.0,96
3d627859cb97828047bfc0686016e4a016888c81a1fba5c6563aab471ed6ccd9,2044.0,96
e6c63b702b80b901ff62481178ee45c0f8e3f9eff3ecec603b507d762a7df97b,295.0,96
2ca2f3ef186a420a66d73b10b30c073910133a25f930be887b36cae8cdec9439,561.0,96
46d53e78b7d0ed162709a13cce0100af64675ca16144cfdf572e297aa0a5ffaf,477.0,96
d7300ae4c8e3d9a11c037d216637177e7d45f09473b772523e59b17b7240b197,443.0,96
cb2b5f280a2c8339fcd4eadfec6a7742f7067623832b3bef97db21cca594250b,2437.0,96
50617015d782f3369c63fd83c46abc4e81c77d4aba26fa510a5ac7e54ac3d9cc,3998.0,96
c2447f7acf1388d9783a01d00d283ae2bf6c3c19d05167ed201c3f1bf5bb1fab,1167.0,96
72682147db22d2bd4d4929efc9b98a345fb086c8d1a6e59f91fbe5dee8b9cd63,920.0,96
26ba9d4451270e35870b7f6ef4053d8d2e3f9dd6cdd2b2aa23096e34c270b68a,1451.0,96
dcf84cd62e0cfde7535c95bbf9649361018d42f4576880dc4b8f42407f2039f7,214.0,96
265f18c852f21b5cbace1499468ec79c8b5e0a14a05c382ef32dfed479c3ca9c,131.0,96
5c9f9c31dc3541923bd7e6b24cdee89f9a263674f796d9cb28249f7d7372c506,608.0,96
a3ee4e88ca305e60a425301e6a444f601c21ebfea8d5477bc5bc79df996d24a5,635.0,96
8b69b3016ebb98ee0d1357465fecac4a733991d7d1f4429f7c4014d2623d6f79,618.0,96
b013c8f20e4352647b942d78151de92b5dfd4fbc7c75be537e19e4b7c02f5e14,3385.0,96
205a4e8d79205515bd2b1f15fdd41cde5217efaff9f93f2294e7ad9f6ed6a9fe,246.0,96
d9decba06077a595c32ec1f5c438dd2e0709dafad1c80b55931dd55369a6ed17,281.0,96
d75a6ef0e1fa44d9303fb3be9a349001786a16772eda5cc42fc58774c719184c,2876.0,96
670ae7c47cd60ad671413d497fcaab5d81f4a715decbf0ae468f001cbf4e32bb,1746.0,96
e80b5bba3ea41ee0d3bfd8f11d4b4b7f47f542a40288371e8c72a7644678c602,1159.0,96
153c9b7dbd21177ecad9007b10b9c65d4941b2abd8e2e23cef5da6dbe827398e,419.0,96
5e781efc03712ede3c5b163df9b17dc9f3240aa5db8a2281f06fcbc366cccff3,4963.0,96
0f8b87b78b92f1a259382264118c64b8edd1fea368ee311530dea01e692266ef,1760.0,96
04c35dac232ae14bb05c12b694230fb690cb6763f9c6f8e9cde7c17de8a26b69,260.0,96
1c261732e40de49b0d3ec25d90e923935c78dfee20346722409922952b6bd4cb,113.0,96
3065c6fbe0b6a57bbdaa04d95ce7e53138b300c6f3e8d169812460bc6cd9972c,1081.0,96
8205b63cddc17f00b861d9ac64fc8f1b702c8cb70935a9d969b5fdbb88c59b86,101.0,96
72a5db8ef2c5af65118acdcd219dcf16a2a8cd8d9c36fbe582c66a2117d80f10,229.0,96
9a08f61a840a89f956b3adbba7462078b4ae2ec00bfa463741ffe1af9df0f6a4,534.0,96
49e6e36ca5eb99fb98c815378747be01a0a15806c9af7ee90f4deeeb90809f94,1094.0,96
7533576a8c6b9a9b57bd2177a4533220c6cd689b19d463b34889c8c7fffb8ec1,1953.0,96
4d16f7ea9eb5ee794c5bdfed6993127e328a68d31d49e84dfa28c0195effcd00,1626.0,96
b1feba181e1e6af7ec04512c90bc6f696cf4c41b65cc380c48554ce157551811,1727.0,96
ba5e8b4bacb03c6110de5491e63348e9bef696311cd307d8bf3ce0097c01ef1e,2201.0,96
4f84935d737890facb79434fc6b71be5fa8fc0915a729e5877186322b6cf85e9,324.0,96
a0aaa8a4fe6d9918803d397948c9ede0ac9ce35840c577be292c09804095fa05,3409.0,96
c97804dee8a617d3e3a08ef000a65f6891df08e538462309d00cebdfa4628f60,947.0,96
ccd5f50dbbcad7feeca09eff68d363b65986ec91d00abb38fa66536bd873e72b,531.0,96
804a5e5963344fda429d6e4cb0de831a1c3f50f8e5635a80326351d13cdf7c5a,4205.0,96
46b43987f389de2d2b43ecb81f2329b9d0b1f633e98bb287fdd7d8350e1294d8,178.0,96
09815ea38aea8225c1ac26405ef65847d9bf6afc8d0b40ee8fd983ba8ff27ba3,132.0,96
0b13f2843675f4ce233b750dbb06e0cfd26e27ac7feac68531d59d74003968e8,1594.0,96
e2347dd428e8675e641e2bf495a91cefb3a627ae445c7740f55f4155fe28003b,696.0,96
d793470ca8fdc7caa766ac5a3aa016a75271c67647ab5468d6df7c9c276f682d,681.0,96
c8871b23fc1f5eeb6937b3ac54eb40019e1d28e152be57878290662456fb76d4,1472.0,96
9d181bf05c485b43e31bcf19467d8e28662bdfde5d57e7adc0557eeed43bc705,1544.0,96
40b8c172991fc1a67dd629a548371f2d1b8fa999b68ad7d395b52c548d00ee98,566.0,96
39265f6619d42c84bf989c74bf9248d1c406e76511693f55948d7797aa534a22,751.0,96
42dbbb707c3fdb74698d5921566751c804f3e014d037e6ed1a7bf979646ebe77,1492.0,96
e6502023feef22f39fa91695ad571ff266bca95d03f5b8aaca4f8a35ba07e263,1281.0,96
65786571911e710d39e31dd1baccc03c9e01e41cd7b42a8c07e3ab3a6b32d3e7,126.0,96
be0224c0eb81ccc47afeb563e01c534086ee1322b89e384c62fd7176581b7b23,1275.0,96
94220b5fd00dce8982c2a3bd1e13c44c52a77c958618802a5740f2bf792281ff,123.0,96
149ce9e0578adcf1df7edeb75f05bd2fb22275227ca5d028fe0fa7835af34271,182.0,96
88d654730a97603fae681a725340e27da847998ea6f6e80a0931189053b461db,2749.0,96
d22e6560a56018c0d08e6a8fd78506d927b11ed79172f0a1e92e560de7eaae4f,2592.0,96
15fa0f75dd48c4e2dabebb955b81f173c021909a0278adcc540722fe0dc97c8d,2602.0,96
c43f683a7f70b9ff8d51fde7a6a7cafa41b33a9ca03f254098def80344c03e20,2715.0,96
ceee64c0517d2c647b93b5c7a87d55f9fa0d3ce782e10310b6112b5c7045675f,2689.0,96
e74d91b2b7335b6c93e0b727ce80b65169837ea7053519101c30503583475fed,720.0,96
2784d210b5522cedb4a9f071475c7afb2adce243d477587d930b59da4bc3005a,169.0,96
8700da9ff408641b2f3c42da9878f5c59d67a079ad851bec2cb625d33405af43,249.0,96
077c32c4a4ec9ed83adc33e381cf98999ff2e09c623b6ff9450f40ba2d11be9d,1974.0,96
68b4635f177c0ef2ce21ecd5145ad56ec7449be9eb02dc7ba0bd07bdb03c1715,1095.0,96
acb3cf66e2c5bfc6d2d32dfa0dbee28f54277af4c612a0dde5c6b0e0d6639edf,1507.0,96
0856da1cdc099e20eb5730d39f101765d20c07e150b452afaf934de07095dd47,1145.0,96
65b5bb949da45e7e071c3e60b96fd1c5c15ac68de5a6122912f2cb2c1f475430,646.0,96
cbb16bac987b5c2a9b6bc87c1c928dd389d3ee4d5762cbfb00242cc3c5807aa1,1614.0,96
9efb2e996d13dcea00a8ba1c5ab2ea04bf355a176b141051b7940a00e460de56,721.0,96
184876505563efdd898d9383985ddb2d1302d445fc7c038cea10336d51e24a5f,103.0,96
d050e7872c1f5794cd80812ea03e9c4293d3cf79068573e1de661a42d08700c7,553.0,96
972d85c6d00fd58cdb1c4fa1a6c5ad24eb46622e60b92cb13ee020a8521f83c7,459.0,96
135730c702240ecad752c86c1f75d0c80d002fb0ba77cee83e2105266b62203d,871.0,96
e6ef768cf67c9f124c1ca6cfb4d5d6fbbae3d08abb1d9e61be59c7a223eef44a,233.0,96
ee6358084df7b48064a947df70ddc98f6562001e57e2a2c1b00449cba7e38b34,189.0,96
e0c73c96c433398eb1574924ae4ea431ae0a89238a44a9c59a7b7817616778fd,353.0,96
787550c15455e33add122f0e2dec5e0b3988cb3b3c394d85ec0ef3e07632eeec,2457.0,96
ed2aa6cb315344a1a9067343b71f8b3e3fc883585b58d5e3569932186557b2ce,802.0,96
452412fad86f6396e5ac387b8e441dba2d5a49b419500cf920d527351e69d2ba,264.0,96
4a6603420e2a2aa80f619153083d610c0f3e85a20c60650110e5044569ed39c7,128.0,96
4df1d625532e50483ed25ef7165ce90ccee1064e7d82b2759d23ff2be1608e2f,4012.0,96
659195f1b443add2487b0ab09effeb95aca77babb2c40bd61878a20785914421,718.0,96
2666b72ebc0a60220967d23fdc18f593f76085de3fa11a2a48e4734a8dd01eae,3031.0,96
59292f62623acc4ab98340bfaa95446dd5626fcf535790356d8018728c63dab6,4678.0,96
e006eef738828cae44e4c69993dd482267e546924073ad59b70aa70b5ef35360,4138.0,96
f4c354f2b2786aafd2e7481369e1170cb35216c4130f95f8d3cdfafc06c189ad,2861.0,96
b883265e097d7a9a23e74599a9baa23532f9ed18a32b31ca7828415b4935e6a5,4017.0,96
c3ee904713da876e1951f7cbade9e30659abc1ace08673ffe9b9a9bf58a9c268,4112.0,96
2de121b6c64692409f9d104e5a7b9c6a4298bae6e3b4c0ee9bc2dded94667981,1143.0,96
95e60a80f8cddb544901eb2fcf06ad086bdfc1a1fdabf1bf1b1ea5a8f1ec25c2,1186.0,96
63f963809dad13239c461e62f88d0e9787234e062499f44aedd8db2a7f6beeb5,256.0,96
29db7b8b733abb6eeed3d45d8b34312d02fee665059f15ad8eabca9aaa8fa8b8,532.0,96
06509cd57ee7d1c42cf1be02a690906053c0e2d02e097b92426fff942843e986,4617.0,96
3de652398901b2231caf16a100b6f619eddc40abe109d7fe94ecd8d08d856f3b,2486.0,96
31e3a2704f61643aa61a75cded65e6f1a9f0ddb1b95d368b2892e51dc192b14c,4185.0,96
1c5c149f7e6d41781773aa2cf727942204b640f243ce685a0a3368ac9e2518fa,4320.0,96
e36c40a16386f0dc344443350652f3e702de6f93a7875f5448d195d3fea11eba,4278.0,96
f1d82dcced91ba8ff87ff34352b4046a12c2628fdc2bc0f357f8592384cdcfab,4312.0,96
b025cd92a14f0af338f77966f2f3bc70c9143c45896ce28c3e062e7289809026,3610.0,96
6b11359918b86fbf2954afe5b77f3d22ae3464560ef01237085be56705a42453,113.0,96
6f6135736f17ea7a29c5e027de6fe04518c5433b98d6b14d5fd8846c1b8f2508,2268.0,96
aa4837aa15ff954afdf3a815ce2db7bd5736c5658949a62e53c990a5b53d9f53,797.0,96
039fbb69216e3a1eef72f3aaa5e3d51d1bfc5bdec9961c323c9aed2e6d6a2c2f,1345.0,96
717cdbde0aab23899b4f64a54c2551f1046f75a6db197cba79f43c4aa5bb07ba,194.0,96
50be0b67a32d840c73278befb49e6e4fafb27fe97baca30cbd7aaa44ade148be,2860.0,96
0051b9796fb6b7173ebe669af72c737aaeac4f1574f9985c6b6e0af6f391af14,924.0,96
9975c35b8dc352eccf24c881c45b6adebbf7101f5c60fe6f6d836a7bd0fd701f,4944.0,96
8b9600c663b7e4ae77feac9fb947ded4caef7cf8cbcd3d3ec3190d854565190d,847.0,96
776d5f4d857c744b6a525e00a8c63994eb7151cdb999dbce70ae330336ad6ba1,4730.0,96
36b4f08ee8d02c062a65b11b8854f2a9d9538f503721585243c4cacfef8a878c,147.0,96
f3454e15b9c819ee7a83f5e1a2a4572d363742b1f324160f71cdd9c7595914b8,1699.0,96
55ad80bedb9e38eb2e00b0796164be76f596a5f8ff66983b0ae95b7b765f97f2,3625.0,96
554516556c186bde6bbe0a1ef13e276f12d8e441057b0cd05a08c4623f2400df,803.0,96
e899ff1f816239b95530b527d204d2f7df6fee5fda88dcc19b3f08d42bcdc1eb,758.0,96
209db4a8989a340d552a23961dfbcdd289401a9d448927cdcd10b3030b837611,1156.0,96
5a34d28c1fdf12725096371f97436403a98a964da026b1a27895005b5fa6294e,2437.0,96
3cc3b80a0d3f68b52b02a846698c052694d2ee624214d147e76b85ecfe493c60,1542.0,96
a89b3544588e14248798cfdbf0881ac0b43cc404232c4b957b3e68d1238fbc5a,682.0,96
eb5ee8afb73ad6552388cbed643b5243035c96db198486ad6227e1d50071463c,1063.0,96
e5873c759d6d0c38d81fcc061f8f50aa343bd54655d0fb4fac5e732809712ce0,306.0,96
e1a9b9d64c1566d8fc559c9c73a72a862852e40dfa0aa1c28857396fb55b282d,579.0,96
abc4ca3f71adce3a6ac049fa3a902dbc55e73af0c1bfc1d0393bf3299630019f,735.0,96
aaa862d55ab01175a9ba6ea270f2775ad08c0b0b3409f9a547f22afb1b582661,1779.0,96
b5edeb1d595c38d62c4ce481d52a823da02b12b18ecba1f0768f1b480a561dc3,200.0,96
2347b6ed6679db54ed3f5a8e38173b86944ed373961fc8bcbf373c5b4455de12,492.0,96
bbfc0db288297586e28ff42a7bf72596bd5698d3050b6028290b454a47fdc864,1447.0,96
0e05ca02aedbe82db1c28d53e9cf24107db483cb6b45b0c8a759554a73205b86,483.0,96
4352bd42b78d916eaed9a41805a1bb3cb5680ebdb649527880ff9eba74831c73,135.0,96
42d234181f42f3687a983961d324f8cd8cc2fbd334122a5d02e93493165c8eac,323.0,96
19a6d5e4079abded5f095d17eee133dd99c20fb58e5947553ef2a1d5f83eda7d,270.0,96
9e86ec7500e479776c11bf6f585457c0e9d8a0cc44e3a26c6db1a623c89a325d,798.0,96
f4669fe22e9d9d2af0b2f27e89533e6e1d43917b79b5f83f56ec68555b0f3897,532.0,96
09a2375fbfa062a1522bc27418cd181a0e1f8a90c89c5d7628ee7998ad6e9002,1758.0,96
727fb74413c0611c6d9cc03b11ee6dad4c024865a65126e108c047ec44a66859,4192.0,96
a534fbbaf2b537b1ee634576e2679e2cb7552313393f8f725c0ec10245fc863a,2373.0,96
d06ed359065a0d5bc6a4444afde7934258636d3d5f18923b80b0bd410c57b5d6,2315.0,96
3b47b87b161b2e8606432ea58d45d7033ff4e0515eb6a8c088649d4543539ebc,2929.0,96
4c02e16cf2c4d5d14d335423fc1d957fe576f10e6f75c407d7c9495904b9e275,2515.0,96
59a965ae028bc8cf4d78c488143ba0f2d4da734ac312868bfa4947fa2c251a61,3230.0,96
414c74d9d6e1eb16dfef4aedc0e002c71c2b2cf6873ce92fef1f1e325540fd78,3218.0,96
7f915c34965aabd13fb9af505bbe61156f3c92eaf4be81ce4d13c53ef66d8678,2535.0,96
4aa4e169990aa510f9ee47c94979d80d0263900887f7e57e9cd4e77730795d69,3258.0,96
c6e29574430d36a531e39bf016830feeb7dcf65f058b1ff27fac0f223cbf198b,3651.0,96
37ca4aa5e6ffeb1e169945e18b9171769db64a80599c22f7860c360b31040c16,2540.0,96
6786c4bf1c467251252f4731c1c57dcd8c8ed6b3fe6128724f264a55d023c4b0,2362.0,96
f06f3049ea867f98821e6429454b0fef7e21b4807094eedf8cdae2b7e05f6061,3026.0,96
20bdf7a70035c57d96629bc790a06213ca3c620788052ba3bcb31c4ed52a8f46,3231.0,96
0fbd646bc3d42b1c10db80d60b7f7038cb21b66e1bd5eba88fa0aeee572b49b5,4348.0,96
ff9c9b7209cc88b24ee8867703d8bcec88537c4a8e02843b0b40b2d3ac067761,3316.0,96
76c1e2daea07c4ca193718e01a7b546717b8b7235f16a87f90efe429bab85938,655.0,96
a9e10f7b7f145e2ef534fa2586da6349826cc8cbf729eb2fcea4983cccfa2c13,4357.0,96
b7a9bf629225b8f5c32febe549b1d57661faff9dbe5d1172f889c9e16ccadcbd,913.0,96
8b76515a5553a31f68057d35d160a4f655e371c7750bde9570809d3d2466d78c,253.0,96
2ae3f629ad7b050b15820cc03f36d055e38759d08a0f4390caaf421eeb44d726,276.0,96
eae865aa853c9e645e4fdee9a63f107882f871df3c159a735ca8a4b04d65b070,1851.0,96
3a0d05180ae674889fe53f79934521bbd8df7765810c49ab3afa61b39f2e9019,403.0,96
6a57bc93edc46ce8738238f15f6fe8ade088928461baa7ccd54fbf5789888510,869.0,96
24cf8efc0256fd849d948e2c4c9afe44deb77ab128968f0cd6bc52fe716d63d0,1170.0,96
6904436244a8bb7f0b2bde2112e91b25ed75b02677a8c55daaed83f1310ecc3d,711.0,96
dbd6c0b497c856091a3cb3ec5aedd9cef5f762baeee473ae2c713796bd5065ce,3205.0,96
adbef8041ab82e88b832aaeebe644d09e2dcd377b3e7e03a7ad2770339422096,2551.0,96
a6119305dc0da2b3da2f45d983a26c788116f450e0eb219d4b32724520dff7c4,3322.0,96
cd392e4750964e1a018001910a3971990af4f3741023bb6c89f8f0304dad1432,148.0,96
f8688542b85546b6115337b97d967ab5fab6eea64777d2dc184ac32ff53ffece,269.0,96
a150f0bd63d4f61da23955882ac63ac81ce5db558736875b5a6186cfa8109841,133.0,96
afdbb20248542cb216e289c6cf3ce3df8a12db873885066b290c665df88db31b,439.0,96
e6e2eaaab81c6aa33373f9a29ffb5582d0294bb04eef44d6923475f40c4c18d3,1029.0,96
d184ffc7a4cf7df0a074dd8b83f902457cfee163de3c3768c922a909d1401116,2326.0,96
9712198c40e8b745eeac50db6c7f3244b054d6c627b5e3c07fa7e4cec044db79,798.0,96
a8b388bb9738aee62adabcdfcc039ecc539fb295d358bd4f104975d7cc3cafc5,3101.0,96
84f8692992f445b01aee620fcb962fff0753afa1c23065f98feccb2c328abe7a,153.0,96
4747f3e8839ea78a9aec0aab7e5b2003057bece1b7f4c61f8694bae66c193d39,1074.0,96
2f872104bd4b98ada3d3be32a08499532c120443b1284e0fa473c24d96ab7390,1750.0,96
dcb917b4ff64bdaccfc58dcd51b864d17e6aae21da61ef9d85111e6646f8f640,450.0,96
862f4bcb277affa39a2bd69f337f25f92caa1757fa989a163c0555d31a4b4ecf,171.0,96
6e578344667556155f0dc21bcfe0443deefc89acdda1459fad5bc63930cc6418,214.0,96
6eaaa4152450e6f2dff3258e98ce873aa961705a5aef3243fc5bd4508144ecad,502.0,96
691e9de070dac76a9bee9ceda660209ca6fff63f8e1c8adb1f88c06dc70448b5,1529.0,96
0695519f89a3b0b7d3f8b94c9fe7721b41763fe60763545c1261090f155587a2,171.0,96
8a87fea5183257efbd8f83a6c88b588b4649a619a1afe8e2e230a0358bb61dfd,278.0,96
6c14b6c6713b986dd209c77ae740e8101d2c33870050296375af8f6ab93ea743,2014.0,96
c1c10ffa37d4b36457cb1b4743b96739ee186e8583256f33ea217d66cf960ad3,122.0,96
89621bf035912eb04b580a5c3e28feda8e351bdf8d33cd807f2eff5df812fcb0,124.0,96
0eae30cddf650287d68208459b4855662ffab1461fb90aa77785a26f56404293,185.0,96
13384e4bd394202aaaed237e4b4653cb01bdbb803f2bdc58bc3a011783121fd8,140.0,96
5b2e4290c62310818322b52212231f08da368e77d56c4f0e1fc1e27f12148bbe,162.0,96
e12ef8171d68fdd61e473ca1b45c5bb7b3e6734acb19208a94760deb513447fd,402.0,96
fdeed22c3793f48a46e0143e5124a4efd7e408f4a78488636498e585e8bfb9d4,615.0,96
e758d4a543dc9e3ab34039b7a83f32bebc7afb2a8d9f6bd799e2f8bcd2a99e7f,2831.0,96
a7acae669fbe22555d70cec5de4654d6c939d254848ae388cccf02f6729913bc,440.0,96
380bd209db6aec643d533b42e66da780362072bbb33582acc26cc5eb7f04498d,130.0,96
160d60a3776d878cacc00ed3c287b0fde2461b67395b04cae1fc25652ca89cec,155.0,96
73ca23701d5509ae33a6798dfda413d4722c2b48aa844fcf5fb2d6519ec70bee,997.0,96
1ac884d45f8ba97d3605fd402dd1bfde72d0efb706f7681f22f6aa4acfb767f6,1891.0,96
b105f7e0808c31be3d6d1780bd5c67c0a4668886bbe6545c3c20914257b1bc7b,3800.0,96
611d268a64c5ecf8634d10ceca440476f74a216cb416d581b6323e5515722f13,3499.0,96
f579f6e437a193d3e58b295a7ac8668bcce9b717c6889473f25736706943add4,3787.0,96
fb88345bd80fbbd55a7dac5fcae82acc145561c2457138711fc69aa7b557bb7a,4155.0,96
e1d190e867da4aca46624ea4a0235106d7eb540debeb26c9108e436a6b41cca5,4054.0,96
fa31f417470b6f50dcff2f575467f951dcb422596890e46fb606409d0d147927,3786.0,96
f5860cf9b7cf73bdb8469a30cccd41b322df1f622eddeacd443f8ac4eaf05740,3877.0,96
cc26cacdf2149ef2a130396bc14a5161cb0815807c2d905cfa4670694d16acce,4052.0,96
2903d0b9192c2f8d6b38d8f1786d386fb352ef4f8de3f49cff22fefb43532122,3658.0,96
11b7a585f3a3fe10da7a1e7adaeae39412aaf00d6eae38eee12ab1591f95319b,3529.0,96
2d1ce95e24e49391f92609297b0e60f58e51cbfd2680b521658ba2016546c7bc,3997.0,96
2bb338a9a26f28dcf01fed1e021d4278bd26c9539c228aa115e16df7b795d6d1,3810.0,96
803cfb35a8e65808b3f85aa5c1fe8fd39289fd1514da9eb4dc9d280df7a76ca5,487.0,96
a3cc12f3e621b1ed1726db7a4f32e6e79a85956a24097476245c24829904a522,113.0,96
8fdd463fb0406ed1fd63d7943d2ee6702ec2b329f7912ecbe0e816b545cb85c8,227.0,96
34a98504c6d73df4434f257df8e3f619da48512c8e470d74c25ca404b89706e4,166.0,96
8dc37fc126984f429d0a05a6d6c284a1ed34db4283d13f3999e19d60aa5d8c77,603.0,96
c5e565ff644749222b5a8ac7d1335fd88ac8f521bf91543beb669c99d31b9c05,613.0,96
232d02dbe2a4b8fd4bf76bd701d657b6861c894f13cb67cf8e0ce1a47f49f00e,4336.0,96
704f577280083d33c0c3cdfe94a9507c00006783f6e7e6c82b949c6b36bd2de4,4262.0,96
945c6a22a27c204d401ba474069a79f7b98d2fbd40c7859119c1becabe764231,4316.0,96
64b1b550cc823eb97a475d333b20e2971a5133829a06012e5b9da0643c4d8002,4150.0,96
67419d5e756eda9e3c5515b520ecbf075caa9a7e4a52123c600826472450a264,400.0,96
4a3a1646c0e64334e000f6e397a0e652b9360221e3d3d5fb59c937359bcb6ac4,485.0,96
0d4b943622614dfd866a796a027d03138911518a11b37a4af2b51dfdfbf52225,693.0,96
723265115544bce1fb949027c949f981f25e9ca8a32bd398da40707b2a4144c0,1451.0,96
bec55352c45c400849ca3c18c2bfac4c0c630ac13f28882ced307163e8745edd,1629.0,96
7f12411599d13caafacb192c7460cd4b3f2bd8f3dc61bf185d758daf5c142391,1211.0,96
90df1b5989979427ba180a293f7d4d4541753c41a355d899c86ab8e9e9d9160a,1122.0,96
c58f79c1633bc42324ff7b68a64ee7d0e77c4de73daa292d11cf7d72cc861171,1444.0,96
432ab46d28ba33b15f269cd6d7305d57b5bc3b7038010781989bd1597d0cdd34,1278.0,96
93dd9f4a4a5ad605f3d8ecc2d1d289e046449bebe41e0076cb528d103b9caff3,1961.0,96
235b0c6b832d8c7bc68e92770e4cda89eb39da87c179097966c279b23791f7e1,3516.0,96
4d0d92a12653794f1df8df4e3cc889d8fb980110262af83c38dacd994b95219f,2925.0,96
07392f10da420281469993ba532b6eea529b7f75fb728fcfa4d20aadd74d26f4,529.0,96
4c237431270b12d32cb8f7345897da895fcb430b371540cafddcced5f882a4e3,951.0,96
d120c63b5837309f597858dd0c86c338b614762f44210c40a5eadbb82edc2a6f,1292.0,96
1790ade5555945b1d0ec3a3768b073ea42095b7f2239486bb11f4fe00460b7e6,337.0,96
91a384bbc69a8ac9936e89004f60231a0a034d25cf83e1e74e12f8ca25fccc58,109.0,96
980c1a8a0305c7c71e1563e2f396d4a021fd37743da248442e4a05988ad695e6,3214.0,96
4bb07df21a467a8dd2a35acd6a4623f49b33c3fe1e8fc236a9cb83b4a597270a,4962.0,96
9b5b989281f2855dfb1de894b1cc95051ce5d1c226e8619d037763e2165d927b,4470.0,96
418f1db933cebdae8e9e061587c081c11b4fb5b5df6199bf781b56dfce7c11e1,1562.0,96
8974f8990928ec65ed858f09fd634bb400ffbc16ac6f9d7a0fc40fec86dde921,363.0,96
d7beda92e69fe7150ba17e1068882b7c7401ab73c599db709f07ead5cdeb68dd,1347.0,96
742a26ebdbc4940cbe62f0429bf519611130cb749efffad118f9caebb2bad5f2,306.0,96
069985ac07e34e17820a5cb18209162b9f46c3bd204a04829b436ed51ed1bc6d,955.0,96
f445b75ae7a5a95f54f0dde71f3cbd24581b8093bf4f8b1d0eb3f1cf61035960,900.0,96
3fb0a719d375d7eae19c5a52de210aeee48b259233732bb75a275cada07346c8,815.0,96
0d253f1ec6b322a356273592c180d023a12bac20c430f8a49e90b10d36ed9617,108.0,96
1ec9c45d5b856e0a81dc217aac5f084697b451be5eabb729bd070fecd616394c,118.0,96
cdf6712a171f9e2eecb9f18e330825cf5418a6f11ccec6ed007d876283f5fdce,2264.0,96
38a1948e7a7d0bdf64a76523297d1d5e1ed1f77fb1c9ec8a6d08ef8e26a13c2f,112.0,96
e2b6f303f001ec41ced7d4f18770d0def123e0959277ad16639912753108434b,395.0,96
94d77cb23696c7c5a39e1e913f758d15a689ff23be71bf3b6d2c30743faa01c9,3180.0,96
b8dfc5390ecd21121c7b7fa6b1de30a03e6f5b35b1bd27e6946bfe7815cf1314,2667.0,96
a1a061680a2c10976b2cf83f2d7f86b17f91565ca2f56737952cc2455ebe2518,850.0,96
4bb856cfef486dcf02bc22fbb67cb91b2346caa1e981389699200109bcd331a5,917.0,96
4f4ec2405e456d0bf351595657578487c7c3d2654389746c5fbe867391787f04,1414.0,96
a412af387653a3ba6c13627df57dcee70bffdb8053c32a06e594f664e34b5fce,647.0,96
cf003f7d772f40fbb43bfdc74292ea174dbb3b6eff4f8b11e92eb709c0a3ab87,470.0,96
46d566b2533d9896d0af98444102d6b1d715e74581b042f6a1873d5dc294a08c,1312.0,96
b970bd27d6ce7f41b1f774092ec60aff916b7af88327581eb5f8f08cb5652a35,212.0,96
bd1a81b80b902ef79fc08cee7ba275c166128d90b00f37c9a50fae6c461fcd0e,233.0,96
6666ac561b6fda223dc6ef7e4265c4a47084266e05ff878902736437aa2fbcbe,1337.0,96
5d8e08cebe11ccf7262bfaf6f0298363cfc274f749da41d1c318e8fa74d3fe9c,420.0,96
1fcf0ac10a0f56d7629900908b53c2c33942305876f88449ad236e6270fd49dc,1465.0,96
9ebf1b20d16c3d52a67d3225881fbab2246fe3e01fecdbc216bbca6007608ec2,219.0,96
dcc0d975fb160b7b8593990c39337708f84285d55d5c6e13710af0966670f160,456.0,96
bbe095334555e6a4af875c77ae71ace87c290346fa27aa64b60811153083fea8,121.0,96
8d9b14ef716db4f3d9fcee684c265376cbe7e9dd5395f1635712bb241f96fdfd,534.0,96
660a40b9dd5b403a21f99cc8466a4037f793ee90e07ca6af3b24d0d19f339c5d,3013.0,96
196fc9fd95abe31ba91fcabc6ddfc48df16718dc070f1adafce80c6ec2ab94c5,1489.0,96
c7529d5ddf2722381093fb0cc324d9d1a0c42713852116094765a3fc3e25fec4,1443.0,96
3d58f5eb3ccf834926e6f24d40611166baf1d619be9d06c3d4d78f7178137726,1397.0,96
